Shortest Distance to Surfaces Surfaces=Surfaces 1,Intensity Sum Ch=2 Img=2,Channel,Image,ID,Surpass Object,Surpass Object Data ID
-22.4,3.71e4,2,Image 2,324430,All AuNP,200001
-4.16,9.63e4,2,Image 2,324431,All AuNP,200001
-17.3,1.05e5,2,Image 2,324432,All AuNP,200001
-6.95,1.57e5,2,Image 2,324433,All AuNP,200001
-3.07,3.24e5,2,Image 2,324434,All AuNP,200001
-4,5.59e4,2,Image 2,324435,All AuNP,200001
-11.8,7.21e4,2,Image 2,324436,All AuNP,200001
-5.96,8.33e4,2,Image 2,324437,All AuNP,200001
-5.76,1.04e5,2,Image 2,324438,All AuNP,200001
-7.29,1.72e5,2,Image 2,324439,All AuNP,200001
-16,9.45e4,2,Image 2,324440,All AuNP,200001
-11.9,1.32e5,2,Image 2,324441,All AuNP,200001
-2.13,7.30e4,2,Image 2,324442,All AuNP,200001
-3.62,9.74e4,2,Image 2,324443,All AuNP,200001
-10.3,3.33e5,2,Image 2,324444,All AuNP,200001
-0.244,2.55e5,2,Image 2,324445,All AuNP,200001
-16.8,2.64e5,2,Image 2,324446,All AuNP,200001
-9.61,3.83e4,2,Image 2,324447,All AuNP,200001
-9.83,6.45e4,2,Image 2,324448,All AuNP,200001
-11.5,1.45e5,2,Image 2,324449,All AuNP,200001
-12.8,1.11e5,2,Image 2,324450,All AuNP,200001
-3.96,1.02e5,2,Image 2,324451,All AuNP,200001
-5.64,6.81e4,2,Image 2,324452,All AuNP,200001
-5.03,2.23e5,2,Image 2,324453,All AuNP,200001
-4.24,2.64e5,2,Image 2,324454,All AuNP,200001
0.00757,6.71e4,2,Image 2,324455,All AuNP,200001
-3.17,4.12e4,2,Image 2,324456,All AuNP,200001
-4.44,6.04e4,2,Image 2,324457,All AuNP,200001
-7.12,2.49e5,2,Image 2,324458,All AuNP,200001
-11.5,6.95e4,2,Image 2,324459,All AuNP,200001
-3.38,4.42e4,2,Image 2,324460,All AuNP,200001
-12.1,6.22e4,2,Image 2,324461,All AuNP,200001
-3.03,6.60e4,2,Image 2,324462,All AuNP,200001
-3.75,1.09e5,2,Image 2,324463,All AuNP,200001
-7.96,8.44e4,2,Image 2,324464,All AuNP,200001
-4.63,4.81e4,2,Image 2,324465,All AuNP,200001
-4.88,3.92e4,2,Image 2,324466,All AuNP,200001
-11.1,6.58e4,2,Image 2,324467,All AuNP,200001
-13.8,1.23e5,2,Image 2,324468,All AuNP,200001
-20.2,3.28e4,2,Image 2,324469,All AuNP,200001
-0.171,4.53e4,2,Image 2,324470,All AuNP,200001
-7.77,3.46e4,2,Image 2,324471,All AuNP,200001
-19.1,3.95e4,2,Image 2,324472,All AuNP,200001
-15.2,6.70e4,2,Image 2,324473,All AuNP,200001
-18.4,4.87e4,2,Image 2,324474,All AuNP,200001
-29.7,3.78e4,2,Image 2,324475,All AuNP,200001
-24,4.58e4,2,Image 2,324476,All AuNP,200001
-3.71,1.58e5,2,Image 2,324477,All AuNP,200001
-52.1,3.38e4,2,Image 2,324478,All AuNP,200001
-6.39,1.50e5,2,Image 2,324479,All AuNP,200001
-21.7,3.90e4,2,Image 2,324480,All AuNP,200001
-6.13,5.23e4,2,Image 2,324481,All AuNP,200001
-11.8,4.76e4,2,Image 2,324482,All AuNP,200001
-22.4,9.48e4,2,Image 2,324483,All AuNP,200001
-7.37,8.46e4,2,Image 2,324484,All AuNP,200001
-30.7,6.33e4,2,Image 2,324485,All AuNP,200001
-29.5,4.26e4,2,Image 2,324486,All AuNP,200001
-17.9,6.53e4,2,Image 2,324487,All AuNP,200001
-1.59,4.14e4,2,Image 2,324488,All AuNP,200001
-14.7,1.14e5,2,Image 2,324489,All AuNP,200001
-19,3.76e4,2,Image 2,324490,All AuNP,200001
-21.6,4.09e4,2,Image 2,324491,All AuNP,200001
-26.3,4.33e4,2,Image 2,324492,All AuNP,200001
-4.46,4.16e4,2,Image 2,324493,All AuNP,200001
-20.9,5.90e4,2,Image 2,324494,All AuNP,200001
-21.8,5.65e4,2,Image 2,324495,All AuNP,200001
-24.9,4.66e4,2,Image 2,324496,All AuNP,200001
-26.7,3.77e4,2,Image 2,324497,All AuNP,200001
-13.9,7.30e4,2,Image 2,324498,All AuNP,200001
-17.8,7.30e4,2,Image 2,324499,All AuNP,200001
-7.68,7.71e4,2,Image 2,324500,All AuNP,200001
-9.68,5.06e4,2,Image 2,324501,All AuNP,200001
-7.89,4.35e4,2,Image 2,324502,All AuNP,200001
-25.8,9.71e4,2,Image 2,324503,All AuNP,200001
-17.1,8.67e4,2,Image 2,324504,All AuNP,200001
-32.6,8.48e4,2,Image 2,324505,All AuNP,200001
-18.6,1.86e5,2,Image 2,324506,All AuNP,200001
-22.9,8.91e4,2,Image 2,324507,All AuNP,200001
-28.5,5.25e4,2,Image 2,324508,All AuNP,200001
-40.7,1.05e5,2,Image 2,324509,All AuNP,200001
-2.5,1.38e5,2,Image 2,324510,All AuNP,200001
-10.6,6.81e4,2,Image 2,324511,All AuNP,200001
-24.8,1.85e5,2,Image 2,324512,All AuNP,200001
-28.6,7.09e4,2,Image 2,324513,All AuNP,200001
-28.9,1.25e5,2,Image 2,324514,All AuNP,200001
-12.6,5.99e4,2,Image 2,324515,All AuNP,200001
-3.79,8.38e4,2,Image 2,324516,All AuNP,200001
-14.7,9.82e4,2,Image 2,324517,All AuNP,200001
-15.1,6.20e4,2,Image 2,324518,All AuNP,200001
-10.5,1.31e5,2,Image 2,324519,All AuNP,200001
-9.38,6.28e4,2,Image 2,324520,All AuNP,200001
-35.1,5.73e4,2,Image 2,324521,All AuNP,200001
-12.8,1.34e5,2,Image 2,324522,All AuNP,200001
-28.3,9.75e4,2,Image 2,324523,All AuNP,200001
-33.3,6.88e4,2,Image 2,324524,All AuNP,200001
-16,7.60e4,2,Image 2,324525,All AuNP,200001
-11.4,5.02e4,2,Image 2,324526,All AuNP,200001
-22.7,1.46e5,2,Image 2,324527,All AuNP,200001
-10.9,8.93e4,2,Image 2,324528,All AuNP,200001
-10.6,1.24e5,2,Image 2,324529,All AuNP,200001
-15.4,1.11e5,2,Image 2,324530,All AuNP,200001
-14.9,1.50e5,2,Image 2,324531,All AuNP,200001
-15.9,4.52e4,2,Image 2,324532,All AuNP,200001
-15.1,1.37e5,2,Image 2,324533,All AuNP,200001
-9.84,1.34e5,2,Image 2,324534,All AuNP,200001
-16,1.43e5,2,Image 2,324535,All AuNP,200001
-22.9,2.45e5,2,Image 2,324536,All AuNP,200001
-28.8,9.47e4,2,Image 2,324537,All AuNP,200001
-20.1,1.24e5,2,Image 2,324538,All AuNP,200001
-6.26,5.56e4,2,Image 2,324539,All AuNP,200001
-27.8,1.40e5,2,Image 2,324540,All AuNP,200001
-3.91,1.32e5,2,Image 2,324541,All AuNP,200001
-41.9,4.09e4,2,Image 2,324542,All AuNP,200001
-39.4,4.63e4,2,Image 2,324543,All AuNP,200001
-8.32,7.76e4,2,Image 2,324544,All AuNP,200001
-21.5,1.32e5,2,Image 2,324545,All AuNP,200001
-14,8.16e4,2,Image 2,324546,All AuNP,200001
-17.4,4.30e4,2,Image 2,324547,All AuNP,200001
-8.76,9.48e4,2,Image 2,324548,All AuNP,200001
-15.9,9.76e4,2,Image 2,324549,All AuNP,200001
-34.6,6.89e4,2,Image 2,324550,All AuNP,200001
-10.9,6.86e4,2,Image 2,324551,All AuNP,200001
-25.4,7.08e4,2,Image 2,324552,All AuNP,200001
-6.92,3.54e4,2,Image 2,324553,All AuNP,200001
-28.1,6.14e4,2,Image 2,324554,All AuNP,200001
-8.16,4.57e4,2,Image 2,324555,All AuNP,200001
-6.44,2.88e4,2,Image 2,324556,All AuNP,200001
-11.3,6.05e4,2,Image 2,324557,All AuNP,200001
-8.85,2.67e4,2,Image 2,324558,All AuNP,200001
-21.8,4.82e4,2,Image 2,324559,All AuNP,200001
-19.7,3.43e4,2,Image 2,324560,All AuNP,200001
-13.3,6.57e4,2,Image 2,324561,All AuNP,200001
-4.77,9.22e4,2,Image 2,324562,All AuNP,200001
-29.1,2.29e5,2,Image 2,324563,All AuNP,200001
-43.8,1.81e5,2,Image 2,324564,All AuNP,200001
-7.46,1.40e5,2,Image 2,324565,All AuNP,200001
-14.4,1.67e5,2,Image 2,324566,All AuNP,200001
-7.83,2.47e5,2,Image 2,324567,All AuNP,200001
-27.3,2.80e5,2,Image 2,324568,All AuNP,200001
-0.202,4.73e4,2,Image 2,324569,All AuNP,200001
-14.1,6.09e4,2,Image 2,324570,All AuNP,200001
-7.61,1.24e5,2,Image 2,324571,All AuNP,200001
-42.9,8.23e4,2,Image 2,324572,All AuNP,200001
-15.1,1.77e5,2,Image 2,324573,All AuNP,200001
-48.1,1.16e5,2,Image 2,324574,All AuNP,200001
-50.2,4.03e4,2,Image 2,324575,All AuNP,200001
-7.07,1.06e5,2,Image 2,324576,All AuNP,200001
-5,2.39e5,2,Image 2,324577,All AuNP,200001
-40.5,2.04e5,2,Image 2,324578,All AuNP,200001
-62.2,5.02e4,2,Image 2,324579,All AuNP,200001
-11.7,9.83e4,2,Image 2,324580,All AuNP,200001
-17.1,1.69e5,2,Image 2,324581,All AuNP,200001
-33.8,5.36e4,2,Image 2,324582,All AuNP,200001
-34.4,2.19e5,2,Image 2,324583,All AuNP,200001
-52.9,5.05e4,2,Image 2,324584,All AuNP,200001
-10.9,4.18e4,2,Image 2,324585,All AuNP,200001
-14.8,1.78e5,2,Image 2,324586,All AuNP,200001
-22.7,7.03e4,2,Image 2,324587,All AuNP,200001
-16.5,7.87e4,2,Image 2,324588,All AuNP,200001
-54,1.02e5,2,Image 2,324589,All AuNP,200001
-5.88,1.30e5,2,Image 2,324590,All AuNP,200001
-5.87,3.57e4,2,Image 2,324591,All AuNP,200001
-4.76,7.78e4,2,Image 2,324592,All AuNP,200001
-2.4,1.19e5,2,Image 2,324593,All AuNP,200001
-41.9,4.36e4,2,Image 2,324594,All AuNP,200001
-15.4,1.45e5,2,Image 2,324595,All AuNP,200001
-3.59,1.73e5,2,Image 2,324596,All AuNP,200001
-5.98,2.16e5,2,Image 2,324597,All AuNP,200001
-38.9,1.23e5,2,Image 2,324598,All AuNP,200001
-8.24,3.82e4,2,Image 2,324599,All AuNP,200001
6.23,5.79e4,2,Image 2,324600,All AuNP,200001
-28.8,1.23e5,2,Image 2,324601,All AuNP,200001
-11.8,7.59e4,2,Image 2,324602,All AuNP,200001
-10.5,1.29e5,2,Image 2,324603,All AuNP,200001
-9.18,7.44e4,2,Image 2,324604,All AuNP,200001
-4.11,9.17e4,2,Image 2,324605,All AuNP,200001
-31.7,1.68e5,2,Image 2,324606,All AuNP,200001
-37.7,1.29e5,2,Image 2,324607,All AuNP,200001
-37.7,6.69e4,2,Image 2,324608,All AuNP,200001
-18.4,2.79e5,2,Image 2,324609,All AuNP,200001
-26.6,1.72e5,2,Image 2,324610,All AuNP,200001
-14.8,5.35e4,2,Image 2,324611,All AuNP,200001
-18.5,1.38e5,2,Image 2,324612,All AuNP,200001
-2.23,8.89e4,2,Image 2,324613,All AuNP,200001
-25.3,5.31e4,2,Image 2,324614,All AuNP,200001
-30.7,5.26e4,2,Image 2,324615,All AuNP,200001
-15.7,5.01e4,2,Image 2,324616,All AuNP,200001
-2,3.26e4,2,Image 2,324617,All AuNP,200001
1.52,3.58e4,2,Image 2,324618,All AuNP,200001
-2.17,3.02e5,2,Image 2,324619,All AuNP,200001
1.38,5.26e4,2,Image 2,324620,All AuNP,200001
-1.3,4.59e5,2,Image 2,324621,All AuNP,200001
-10.9,4.08e4,2,Image 2,324622,All AuNP,200001
-7.35,2.35e5,2,Image 2,324623,All AuNP,200001
-6.21,2.22e5,2,Image 2,324624,All AuNP,200001
-7.47,1.27e5,2,Image 2,324625,All AuNP,200001
-31,1.96e5,2,Image 2,324626,All AuNP,200001
-11.6,1.08e5,2,Image 2,324627,All AuNP,200001
-15.5,6.66e4,2,Image 2,324628,All AuNP,200001
-10.4,1.60e5,2,Image 2,324629,All AuNP,200001
-9.92,7.02e4,2,Image 2,324630,All AuNP,200001
-0.758,7.05e4,2,Image 2,324631,All AuNP,200001
-8.51,9.56e4,2,Image 2,324632,All AuNP,200001
-3.97,1.15e5,2,Image 2,324633,All AuNP,200001
-4.6,4.77e4,2,Image 2,324634,All AuNP,200001
-4.26,5.07e4,2,Image 2,324635,All AuNP,200001
-12.9,1.84e5,2,Image 2,324636,All AuNP,200001
-1.37,7.91e4,2,Image 2,324637,All AuNP,200001
-10.6,6.51e4,2,Image 2,324638,All AuNP,200001
-9.44,4.34e4,2,Image 2,324639,All AuNP,200001
-4.58,1.17e5,2,Image 2,324640,All AuNP,200001
-9.87,9.30e4,2,Image 2,324641,All AuNP,200001
-4.01,1.18e5,2,Image 2,324642,All AuNP,200001
-13.1,1.33e5,2,Image 2,324643,All AuNP,200001
-4.37,1.95e5,2,Image 2,324644,All AuNP,200001
-20.6,1.07e5,2,Image 2,324645,All AuNP,200001
-10.8,5.04e4,2,Image 2,324646,All AuNP,200001
-9.72,6.72e4,2,Image 2,324647,All AuNP,200001
-5.41,4.73e4,2,Image 2,324648,All AuNP,200001
-4.88,1.03e5,2,Image 2,324649,All AuNP,200001
-6.21,5.07e4,2,Image 2,324650,All AuNP,200001
-3.75,1.48e5,2,Image 2,324651,All AuNP,200001
-11,5.93e4,2,Image 2,324652,All AuNP,200001
-15,1.25e5,2,Image 2,324653,All AuNP,200001
-1.15,4.69e4,2,Image 2,324654,All AuNP,200001
-11.8,3.13e5,2,Image 2,324655,All AuNP,200001
-11.6,5.79e4,2,Image 2,324656,All AuNP,200001
-16.5,1.01e5,2,Image 2,324657,All AuNP,200001
-0.855,1.07e5,2,Image 2,324658,All AuNP,200001
-5.84,9.41e4,2,Image 2,324659,All AuNP,200001
-9.76,1.59e5,2,Image 2,324660,All AuNP,200001
-1.19,3.93e4,2,Image 2,324661,All AuNP,200001
-3.01,7.97e4,2,Image 2,324662,All AuNP,200001
-2.81,1.08e5,2,Image 2,324663,All AuNP,200001
-8.07,1.70e5,2,Image 2,324664,All AuNP,200001
-1.06,8.21e4,2,Image 2,324665,All AuNP,200001
-14.3,2.25e5,2,Image 2,324666,All AuNP,200001
-18.3,4.73e4,2,Image 2,324667,All AuNP,200001
-15.1,1.33e5,2,Image 2,324668,All AuNP,200001
-1.71,3.53e4,2,Image 2,324669,All AuNP,200001
-10.5,8.40e4,2,Image 2,324670,All AuNP,200001
-11.7,5.52e4,2,Image 2,324671,All AuNP,200001
-2.17,1.13e5,2,Image 2,324672,All AuNP,200001
0.298,1.67e5,2,Image 2,324673,All AuNP,200001
-2.22,5.66e4,2,Image 2,324674,All AuNP,200001
2.65,2.84e4,2,Image 2,324675,All AuNP,200001
-2.7,1.66e5,2,Image 2,324676,All AuNP,200001
-7.98,5.00e4,2,Image 2,324677,All AuNP,200001
-1.43,8.30e4,2,Image 2,324678,All AuNP,200001
-10.2,2.34e5,2,Image 2,324679,All AuNP,200001
-10.2,4.40e4,2,Image 2,324680,All AuNP,200001
-7.37,1.00e5,2,Image 2,324681,All AuNP,200001
-10.7,2.39e5,2,Image 2,324682,All AuNP,200001
-7.42,6.71e5,2,Image 2,324683,All AuNP,200001
-2.26,4.84e4,2,Image 2,324684,All AuNP,200001
-7.55,7.07e4,2,Image 2,324685,All AuNP,200001
-1.09,1.07e5,2,Image 2,324686,All AuNP,200001
-1.88,1.29e5,2,Image 2,324687,All AuNP,200001
-1.27,7.24e4,2,Image 2,324688,All AuNP,200001
-18.7,9.82e4,2,Image 2,324689,All AuNP,200001
-3.18,6.28e4,2,Image 2,324690,All AuNP,200001
-12.3,1.05e5,2,Image 2,324691,All AuNP,200001
-12.5,9.44e4,2,Image 2,324692,All AuNP,200001
-10,4.85e4,2,Image 2,324693,All AuNP,200001
-3.02,6.25e5,2,Image 2,324694,All AuNP,200001
-10.5,6.11e4,2,Image 2,324695,All AuNP,200001
-0.939,6.99e4,2,Image 2,324696,All AuNP,200001
-11.1,4.66e4,2,Image 2,324697,All AuNP,200001
-1.62,6.40e5,2,Image 2,324698,All AuNP,200001
-3.49,7.06e4,2,Image 2,324699,All AuNP,200001
-1.52,7.02e4,2,Image 2,324700,All AuNP,200001
-1.09,6.32e4,2,Image 2,324701,All AuNP,200001
-7.17,7.86e4,2,Image 2,324702,All AuNP,200001
-8.64,3.41e5,2,Image 2,324703,All AuNP,200001
-10.6,5.09e5,2,Image 2,324704,All AuNP,200001
-3.39,8.46e4,2,Image 2,324705,All AuNP,200001
-9.68,1.16e5,2,Image 2,324706,All AuNP,200001
-11.4,1.16e5,2,Image 2,324707,All AuNP,200001
-6.09,8.34e4,2,Image 2,324708,All AuNP,200001
-7.66,2.00e5,2,Image 2,324709,All AuNP,200001
-8.31,3.96e5,2,Image 2,324710,All AuNP,200001
-5.76,1.02e5,2,Image 2,324711,All AuNP,200001
-9.97,1.14e5,2,Image 2,324712,All AuNP,200001
-6.96,9.48e4,2,Image 2,324713,All AuNP,200001
-6.98,5.98e4,2,Image 2,324714,All AuNP,200001
-9.67,5.43e4,2,Image 2,324715,All AuNP,200001
-11.9,8.27e4,2,Image 2,324716,All AuNP,200001
-6.33,6.79e4,2,Image 2,324717,All AuNP,200001
-8.99,1.98e5,2,Image 2,324718,All AuNP,200001
-8.87,1.17e5,2,Image 2,324719,All AuNP,200001
-4.63,4.97e4,2,Image 2,324720,All AuNP,200001
-6.38,4.97e4,2,Image 2,324721,All AuNP,200001
-9.07,5.51e5,2,Image 2,324722,All AuNP,200001
-0.968,4.25e4,2,Image 2,324723,All AuNP,200001
-1.57,4.21e4,2,Image 2,324724,All AuNP,200001
-7.48,5.93e4,2,Image 2,324725,All AuNP,200001
-4.1,4.88e4,2,Image 2,324726,All AuNP,200001
-15.1,2.71e5,2,Image 2,324727,All AuNP,200001
-7.55,1.43e5,2,Image 2,324728,All AuNP,200001
-0.852,4.78e4,2,Image 2,324729,All AuNP,200001
-6.82,3.91e4,2,Image 2,324730,All AuNP,200001
-0.228,6.37e4,2,Image 2,324731,All AuNP,200001
-10.9,2.79e5,2,Image 2,324732,All AuNP,200001
-5.01,3.56e5,2,Image 2,324733,All AuNP,200001
-8.53,1.11e5,2,Image 2,324734,All AuNP,200001
-15.6,7.83e4,2,Image 2,324735,All AuNP,200001
0.43,6.56e4,2,Image 2,324736,All AuNP,200001
-9,3.91e5,2,Image 2,324737,All AuNP,200001
-9.43,6.06e4,2,Image 2,324738,All AuNP,200001
-0.311,5.29e4,2,Image 2,324739,All AuNP,200001
-1.44,4.43e4,2,Image 2,324740,All AuNP,200001
-8.56,2.06e5,2,Image 2,324741,All AuNP,200001
-9.63,1.66e5,2,Image 2,324742,All AuNP,200001
-10.4,6.47e4,2,Image 2,324743,All AuNP,200001
-9.53,6.81e4,2,Image 2,324744,All AuNP,200001
-5.38,1.76e5,2,Image 2,324745,All AuNP,200001
-3.98,7.94e4,2,Image 2,324746,All AuNP,200001
-26.7,9.67e4,2,Image 2,324747,All AuNP,200001
-14.8,5.12e4,2,Image 2,324748,All AuNP,200001
-8.15,9.08e4,2,Image 2,324749,All AuNP,200001
-11.3,9.49e4,2,Image 2,324750,All AuNP,200001
-9.21,1.27e5,2,Image 2,324751,All AuNP,200001
-9.15,3.85e4,2,Image 2,324752,All AuNP,200001
-14.3,6.90e4,2,Image 2,324753,All AuNP,200001
-10.7,7.19e4,2,Image 2,324754,All AuNP,200001
-5.14,1.36e5,2,Image 2,324755,All AuNP,200001
-14.7,4.65e4,2,Image 2,324756,All AuNP,200001
-15,9.44e4,2,Image 2,324757,All AuNP,200001
-16.7,5.60e4,2,Image 2,324758,All AuNP,200001
-5.5,8.00e4,2,Image 2,324759,All AuNP,200001
-14.7,6.59e4,2,Image 2,324760,All AuNP,200001
-0.392,3.14e5,2,Image 2,324761,All AuNP,200001
-11.9,9.16e4,2,Image 2,324762,All AuNP,200001
-11.2,2.06e5,2,Image 2,324763,All AuNP,200001
-7.03,5.29e4,2,Image 2,324764,All AuNP,200001
-17.8,7.24e4,2,Image 2,324765,All AuNP,200001
-7.04,1.57e5,2,Image 2,324766,All AuNP,200001
-18.5,6.19e4,2,Image 2,324767,All AuNP,200001
-6.06,4.17e4,2,Image 2,324768,All AuNP,200001
-19.3,1.07e5,2,Image 2,324769,All AuNP,200001
-8.32,4.00e4,2,Image 2,324770,All AuNP,200001
-5.89,2.05e5,2,Image 2,324771,All AuNP,200001
-5.63,3.97e5,2,Image 2,324772,All AuNP,200001
-8.03,1.26e5,2,Image 2,324773,All AuNP,200001
-7.83,4.65e4,2,Image 2,324774,All AuNP,200001
-1.74,6.21e4,2,Image 2,324775,All AuNP,200001
-8.95,5.89e5,2,Image 2,324776,All AuNP,200001
-28.6,1.18e5,2,Image 2,324777,All AuNP,200001
-12.8,1.37e5,2,Image 2,324778,All AuNP,200001
-19.1,1.90e5,2,Image 2,324779,All AuNP,200001
-8.72,9.96e4,2,Image 2,324780,All AuNP,200001
-1.5,4.39e4,2,Image 2,324781,All AuNP,200001
-0.586,2.65e5,2,Image 2,324782,All AuNP,200001
-12.6,2.32e5,2,Image 2,324783,All AuNP,200001
-4.05,1.77e5,2,Image 2,324784,All AuNP,200001
-5.88,5.05e4,2,Image 2,324785,All AuNP,200001
-17.7,8.51e4,2,Image 2,324786,All AuNP,200001
-13.6,1.15e5,2,Image 2,324787,All AuNP,200001
-13.2,9.11e4,2,Image 2,324788,All AuNP,200001
-5.02,9.10e4,2,Image 2,324789,All AuNP,200001
-1.68,7.37e4,2,Image 2,324790,All AuNP,200001
-12.2,1.91e5,2,Image 2,324791,All AuNP,200001
-8.66,4.24e4,2,Image 2,324792,All AuNP,200001
-7.11,1.75e5,2,Image 2,324793,All AuNP,200001
-18.5,9.48e4,2,Image 2,324794,All AuNP,200001
-2.05,1.46e5,2,Image 2,324795,All AuNP,200001
-5.97,7.26e4,2,Image 2,324796,All AuNP,200001
-0.362,7.61e4,2,Image 2,324797,All AuNP,200001
-19.8,7.31e4,2,Image 2,324798,All AuNP,200001
-8.67,8.30e4,2,Image 2,324799,All AuNP,200001
-4.39,4.15e5,2,Image 2,324800,All AuNP,200001
-3.34,1.25e5,2,Image 2,324801,All AuNP,200001
-3.48,3.43e5,2,Image 2,324802,All AuNP,200001
-8.84,3.98e4,2,Image 2,324803,All AuNP,200001
-9.4,3.50e5,2,Image 2,324804,All AuNP,200001
-13.8,6.58e4,2,Image 2,324805,All AuNP,200001
-10.4,1.33e5,2,Image 2,324806,All AuNP,200001
-5.32,8.34e4,2,Image 2,324807,All AuNP,200001
-2.28,9.13e4,2,Image 2,324808,All AuNP,200001
-3.02,4.49e4,2,Image 2,324809,All AuNP,200001
-8.35,5.49e4,2,Image 2,324810,All AuNP,200001
-7.31,1.81e5,2,Image 2,324811,All AuNP,200001
-7.84,8.01e4,2,Image 2,324812,All AuNP,200001
-8.96,3.81e4,2,Image 2,324813,All AuNP,200001
-7.29,1.21e5,2,Image 2,324814,All AuNP,200001
-9.81,7.82e4,2,Image 2,324815,All AuNP,200001
-17,5.23e4,2,Image 2,324816,All AuNP,200001
-20.1,5.88e4,2,Image 2,324817,All AuNP,200001
-5.11,4.44e4,2,Image 2,324818,All AuNP,200001
-9.67,1.15e5,2,Image 2,324819,All AuNP,200001
-2.64,1.29e5,2,Image 2,324820,All AuNP,200001
-3.76,1.27e5,2,Image 2,324821,All AuNP,200001
-3.96,8.59e4,2,Image 2,324822,All AuNP,200001
-2.48,7.66e4,2,Image 2,324823,All AuNP,200001
-3.05,1.14e5,2,Image 2,324824,All AuNP,200001
-14,4.04e4,2,Image 2,324825,All AuNP,200001
-10.1,2.28e5,2,Image 2,324826,All AuNP,200001
-10.2,1.32e5,2,Image 2,324827,All AuNP,200001
-11.3,9.05e4,2,Image 2,324828,All AuNP,200001
-3.31,4.03e4,2,Image 2,324829,All AuNP,200001
-3.46,3.74e4,2,Image 2,324830,All AuNP,200001
-8.89,6.40e4,2,Image 2,324831,All AuNP,200001
-6.66,1.13e5,2,Image 2,324832,All AuNP,200001
-12.6,9.53e4,2,Image 2,324833,All AuNP,200001
-9.44,8.42e4,2,Image 2,324834,All AuNP,200001
-10.8,1.04e5,2,Image 2,324835,All AuNP,200001
-10.3,1.23e5,2,Image 2,324836,All AuNP,200001
-7.83,3.69e4,2,Image 2,324837,All AuNP,200001
-18.1,8.42e4,2,Image 2,324838,All AuNP,200001
-3.82,1.29e5,2,Image 2,324839,All AuNP,200001
-1.34,1.34e5,2,Image 2,324840,All AuNP,200001
-15.4,6.07e4,2,Image 2,324841,All AuNP,200001
-7.23,5.65e4,2,Image 2,324842,All AuNP,200001
-7.8,5.87e4,2,Image 2,324843,All AuNP,200001
-0.129,4.14e5,2,Image 2,324844,All AuNP,200001
-3.58,4.54e5,2,Image 2,324845,All AuNP,200001
-1.48,5.05e4,2,Image 2,324846,All AuNP,200001
-7.3,1.15e5,2,Image 2,324847,All AuNP,200001
-10.8,9.59e4,2,Image 2,324848,All AuNP,200001
-8.34,5.84e4,2,Image 2,324849,All AuNP,200001
-14.5,2.62e5,2,Image 2,324850,All AuNP,200001
-16.1,1.77e5,2,Image 2,324851,All AuNP,200001
-1.18,1.80e5,2,Image 2,324852,All AuNP,200001
-6.94,7.17e4,2,Image 2,324853,All AuNP,200001
-11.9,1.87e5,2,Image 2,324854,All AuNP,200001
-8.93,2.96e4,2,Image 2,324855,All AuNP,200001
-8.25,3.92e4,2,Image 2,324856,All AuNP,200001
-6.22,3.78e4,2,Image 2,324857,All AuNP,200001
-14.3,1.09e5,2,Image 2,324858,All AuNP,200001
-15.6,6.00e4,2,Image 2,324859,All AuNP,200001
-6.95,4.33e4,2,Image 2,324860,All AuNP,200001
-3.4,4.77e4,2,Image 2,324861,All AuNP,200001
-12.4,6.75e4,2,Image 2,324862,All AuNP,200001
-10.9,4.71e4,2,Image 2,324863,All AuNP,200001
-11.2,9.41e4,2,Image 2,324864,All AuNP,200001
-4.15,7.77e4,2,Image 2,324865,All AuNP,200001
-11.2,1.43e5,2,Image 2,324866,All AuNP,200001
-12.9,6.47e4,2,Image 2,324867,All AuNP,200001
-13.4,3.41e5,2,Image 2,324868,All AuNP,200001
-15.7,1.06e5,2,Image 2,324869,All AuNP,200001
-4.03,6.85e4,2,Image 2,324870,All AuNP,200001
-5.05,8.61e4,2,Image 2,324871,All AuNP,200001
-0.139,1.31e5,2,Image 2,324872,All AuNP,200001
-17.2,3.58e5,2,Image 2,324873,All AuNP,200001
-4.05,5.43e4,2,Image 2,324874,All AuNP,200001
-0.412,6.33e4,2,Image 2,324875,All AuNP,200001
-11.1,6.94e4,2,Image 2,324876,All AuNP,200001
-9.25,8.79e4,2,Image 2,324877,All AuNP,200001
-7.83,3.11e5,2,Image 2,324878,All AuNP,200001
-4.75,8.09e4,2,Image 2,324879,All AuNP,200001
-8.07,4.69e4,2,Image 2,324880,All AuNP,200001
-2.1,5.10e5,2,Image 2,324881,All AuNP,200001
-11.7,6.83e4,2,Image 2,324882,All AuNP,200001
-6.9,4.10e5,2,Image 2,324883,All AuNP,200001
-12.3,1.66e5,2,Image 2,324884,All AuNP,200001
-7.46,1.17e5,2,Image 2,324885,All AuNP,200001
-13.9,9.60e4,2,Image 2,324886,All AuNP,200001
-2.22,2.89e5,2,Image 2,324887,All AuNP,200001
-10.1,2.99e5,2,Image 2,324888,All AuNP,200001
-23.6,1.08e5,2,Image 2,324889,All AuNP,200001
-14.9,8.53e4,2,Image 2,324890,All AuNP,200001
-31.7,3.82e4,2,Image 2,324891,All AuNP,200001
-20.2,6.42e5,2,Image 2,324892,All AuNP,200001
-16.9,2.75e5,2,Image 2,324893,All AuNP,200001
-11.1,1.13e5,2,Image 2,324894,All AuNP,200001
